time,close_BCN,high_BCN,low_BCN,open_BCN,volumefrom_BCN,volumeto_BCN
2017-09-15 20:13:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,383.58,0.0001304
2017-09-15 20:14:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,371356.72,0.13
2017-09-15 20:15:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,612174.69,0.2143
2017-09-15 20:16:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 20:17:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 20:18:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,30070.4,0.01052
2017-09-15 20:19:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,10320.22,0.003509
2017-09-15 20:20:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 20:21:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 20:22:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,520920.57,0.1823
2017-09-15 20:23:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 20:24:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 20:25:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 20:26:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,10310.7,0.003606
2017-09-15 20:27:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,2162779.42,0.757
2017-09-15 20:28:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,342921.14,0.12
2017-09-15 20:29:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,22942.5,0.0078
2017-09-15 20:30:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 20:31:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,1819.71,0.0006369
2017-09-15 20:32:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,29190.92,0.01022
2017-09-15 20:33:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 20:34:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 20:35:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,1000.0,0.00035
2017-09-15 20:36:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,372983.75,0.1271
2017-09-15 20:37:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 20:38:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 20:39:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,614665.83,0.209
2017-09-15 20:40:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,154285.71,0.054
2017-09-15 20:41:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,311495.38,0.1075
2017-09-15 20:42:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,2746.38,0.0009338
2017-09-15 20:43:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 20:44:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 20:45:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 20:46:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 20:47:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 20:48:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,286.0,0.0001001
2017-09-15 20:49:00,3.5e-07,3.5e-07,3.4e-07,3.5e-07,410843.78,0.1437
2017-09-15 20:50:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 20:51:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 20:52:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 20:53:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,32609.09,0.01141
2017-09-15 20:54:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 20:55:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,10000.0,0.0035
2017-09-15 20:56:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,100000.0,0.035
2017-09-15 20:57:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,8870.23,0.003105
2017-09-15 20:58:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,3764.17,0.00128
2017-09-15 20:59:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 21:00:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,68363.74,0.02385
2017-09-15 21:01:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,20000.0,0.007
2017-09-15 21:02:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 21:03:00,3.5e-07,3.5e-07,3.4e-07,3.5e-07,183990.48,0.06439
2017-09-15 21:04:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,30500.06,0.01037
2017-09-15 21:05:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,130003.0,0.04421
2017-09-15 21:06:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 21:07:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,300.0,0.000105
2017-09-15 21:08:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 21:09:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,463.0,0.0001574
2017-09-15 21:10:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 21:11:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 21:12:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 21:13:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,56000.0,0.0196
2017-09-15 21:14:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,18701.79,0.006496
2017-09-15 21:15:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 21:16:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 21:17:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 21:18:00,3.4e-07,3.5e-07,3.4e-07,3.4e-07,223721.89,0.0766
2017-09-15 21:19:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,18186.39,0.006183
2017-09-15 21:20:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,138045.21,0.04694
2017-09-15 21:21:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 21:22:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 21:23:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,20370.4,0.00693
2017-09-15 21:24:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 21:25:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 21:26:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 21:27:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 21:28:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 21:29:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,342.86,0.00012
2017-09-15 21:30:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 21:31:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 21:32:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,10030.0,0.003511
2017-09-15 21:33:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 21:34:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,2569.44,0.0008736
2017-09-15 21:35:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 21:36:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,33904.31,0.01187
2017-09-15 21:37:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 21:38:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,342.0,0.0001163
2017-09-15 21:39:00,3.4e-07,3.5e-07,3.4e-07,3.4e-07,11283.62,0.003869
2017-09-15 21:40:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,5544.0,0.00194
2017-09-15 21:41:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,25686.36,0.008957
2017-09-15 21:42:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 21:43:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 21:44:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 21:45:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 21:46:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 21:47:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 21:48:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 21:49:00,3.4e-07,3.5e-07,3.4e-07,3.4e-07,120022.61,0.04101
2017-09-15 21:50:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,13854.17,0.004849
2017-09-15 21:51:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 21:52:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 21:53:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,29170.77,0.01021
2017-09-15 21:54:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,408200.11,0.1388
2017-09-15 21:55:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,500.0,0.00017
2017-09-15 21:56:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,5147.79,0.001802
2017-09-15 21:57:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,402.07,0.0001367
2017-09-15 21:58:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,565.07,0.0001978
2017-09-15 21:59:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,9059.59,0.00308
2017-09-15 22:00:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,20169.6,0.007059
2017-09-15 22:01:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 22:02:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 22:03:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 22:04:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 22:05:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 22:06:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,109725.0,0.03731
2017-09-15 22:07:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,402.0,0.0001367
2017-09-15 22:08:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 22:09:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 22:10:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,1842572.0,0.6265
2017-09-15 22:11:00,3.4e-07,3.5e-07,3.4e-07,3.4e-07,69453.98,0.0243
2017-09-15 22:12:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,11359.0,0.003976
2017-09-15 22:13:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,1247135.15,0.424
2017-09-15 22:14:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 22:15:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 22:16:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 22:17:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 22:18:00,3.4e-07,3.5e-07,3.4e-07,3.4e-07,157430.12,0.05426
2017-09-15 22:19:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,381126.71,0.1334
2017-09-15 22:20:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,759.06,0.0002581
2017-09-15 22:21:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 22:22:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,114302.0,0.04001
2017-09-15 22:23:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 22:24:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,10000.0,0.0035
2017-09-15 22:25:00,3.5e-07,3.5e-07,3.4e-07,3.5e-07,38706.82,0.01354
2017-09-15 22:26:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,415.2,0.0001412
2017-09-15 22:27:00,3.4e-07,3.5e-07,3.4e-07,3.4e-07,38932.51,0.01353
2017-09-15 22:28:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 22:29:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,14657.27,0.004983
2017-09-15 22:30:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 22:31:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,22914.29,0.00802
2017-09-15 22:32:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 22:33:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,855.99,0.000291
2017-09-15 22:34:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 22:35:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 22:36:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 22:37:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 22:38:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,69048.06,0.02348
2017-09-15 22:39:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,113000.6,0.03842
2017-09-15 22:40:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,68748.11,0.02406
2017-09-15 22:41:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,24957.95,0.008735
2017-09-15 22:42:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,12125.06,0.004123
2017-09-15 22:43:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 22:44:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,10473.75,0.003561
2017-09-15 22:45:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 22:46:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 22:47:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,2378.2,0.0008274
2017-09-15 22:48:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,8567.47,0.002913
2017-09-15 22:49:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,623.85,0.0002121
2017-09-15 22:50:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 22:51:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,99892.88,0.03496
2017-09-15 22:52:00,3.5e-07,3.5e-07,3.4e-07,3.5e-07,30188.02,0.01031
2017-09-15 22:53:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 22:54:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,28575.5,0.01
2017-09-15 22:55:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,25000.0,0.00875
2017-09-15 22:56:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,1815.17,0.0006172
2017-09-15 22:57:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,1717.66,0.000584
2017-09-15 22:58:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,2247742.94,0.7642
2017-09-15 22:59:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 23:00:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 23:01:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 23:02:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 23:03:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 23:04:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 23:05:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 23:06:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 23:07:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 23:08:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,2857.14,0.001
2017-09-15 23:09:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,228571.43,0.08
2017-09-15 23:10:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,20001.69,0.007001
2017-09-15 23:11:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,5000.0,0.00175
2017-09-15 23:12:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 23:13:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,634976.63,0.2222
2017-09-15 23:14:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 23:15:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 23:16:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 23:17:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,1103.17,0.0003861
2017-09-15 23:18:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,2829.54,0.0009903
2017-09-15 23:19:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 23:20:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,385.78,0.0001312
2017-09-15 23:21:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,714285.71,0.25
2017-09-15 23:22:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,342857.14,0.12
2017-09-15 23:23:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 23:24:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,451.68,0.0001536
2017-09-15 23:25:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 23:26:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,504188.97,0.1714
2017-09-15 23:27:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,300000.0,0.105
2017-09-15 23:28:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,5000.0,0.0017
2017-09-15 23:29:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 23:30:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,295118.27,0.1033
2017-09-15 23:31:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,931.49,0.000326
2017-09-15 23:32:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 23:33:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 23:34:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 23:35:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 23:36:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,2228800.0,0.7801
2017-09-15 23:37:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 23:38:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,22657.37,0.00793
2017-09-15 23:39:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 23:40:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,21365.4,0.007478
2017-09-15 23:41:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 23:42:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,23959.6,0.008386
2017-09-15 23:43:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,53356.39,0.01867
2017-09-15 23:44:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 23:45:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 23:46:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 23:47:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,7473.0,0.002616
2017-09-15 23:48:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-15 23:49:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,1565.18,0.0005478
2017-09-15 23:50:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,1005.3,0.0003418
2017-09-15 23:51:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 23:52:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,33150.2,0.01127
2017-09-15 23:53:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 23:54:00,3.4e-07,3.5e-07,3.4e-07,3.4e-07,15706.69,0.005409
2017-09-15 23:55:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,20000.0,0.0068
2017-09-15 23:56:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 23:57:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 23:58:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-15 23:59:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-16 00:00:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-16 00:01:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-16 00:02:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-16 00:03:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-16 00:04:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-16 00:05:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-16 00:06:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-16 00:07:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-16 00:08:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-16 00:09:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-16 00:10:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-16 00:11:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,55685.52,0.01893
2017-09-16 00:12:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,20000.0,0.007
2017-09-16 00:13:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-16 00:14:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-16 00:15:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-16 00:16:00,3.5e-07,3.5e-07,3.4e-07,3.5e-07,215090.68,0.07512
2017-09-16 00:17:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,46750.0,0.01636
2017-09-16 00:18:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,1250.0,0.000425
2017-09-16 00:19:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,14230.0,0.00498
2017-09-16 00:20:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,602.86,0.000211
2017-09-16 00:21:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-16 00:22:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,1420.0,0.000497
2017-09-16 00:23:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,12800.0,0.00448
2017-09-16 00:24:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,1165.6,0.000408
2017-09-16 00:25:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-16 00:26:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-16 00:27:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-16 00:28:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,40456.86,0.01376
2017-09-16 00:29:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-16 00:30:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,6490.25,0.002207
2017-09-16 00:31:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,443820.2,0.1553
2017-09-16 00:32:00,3.5e-07,3.5e-07,3.5e-07,3.5e-07,0.0,0.0
2017-09-16 00:33:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,21221.15,0.007215
2017-09-16 00:34:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-16 00:35:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-16 00:36:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-16 00:37:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-16 00:38:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-16 00:39:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-16 00:40:00,3.5e-07,3.5e-07,3.4e-07,3.4e-07,1003.0,0.000351
2017-09-16 00:41:00,3.4e-07,3.5e-07,3.4e-07,3.5e-07,10000.0,0.0034
2017-09-16 00:42:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-16 00:43:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-16 00:44:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,323.0,0.0001098
2017-09-16 00:45:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-16 00:46:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,29293.25,0.00996
2017-09-16 00:47:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-16 00:48:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-16 00:49:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,41620.41,0.01415
2017-09-16 00:50:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
2017-09-16 00:51:00,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.0,0.0
